RXCUI_drug,TTY_drug,drug_name,RXCUI_ing,TTY_ing,ingredient_name
1928542,SBD,influenza A virus A/Singapore/GP1908/2015 (H1N1) antigen 0.03 MG/ML / influenza A virus A/Singapore/GP2050/2015 (H3N2) antigen 0.03 MG/ML / influenza B virus B/Hong Kong/259/2010 antigen 0.03 MG/ML / influenza B virus B/Utah/9/2014 antigen 0.03 MG/ML Prefilled Syringe [Flucelvax Quadrivalent 2017-2018],1657131,IN,influenza A virus (H3N2) antigen
1928567,SCD,5 ML dibasic potassium phosphate 236 MG/ML / monobasic potassium phosphate 224 MG/ML Injection,55018,IN,dibasic potassium phosphate
1928568,SCD,dibasic potassium phosphate 236 MG/ML / monobasic potassium phosphate 224 MG/ML Injection,55018,IN,dibasic potassium phosphate
1928569,SCD,15 ML dibasic potassium phosphate 236 MG/ML / monobasic potassium phosphate 224 MG/ML Injection,55018,IN,dibasic potassium phosphate
1928570,SCD,50 ML dibasic potassium phosphate 236 MG/ML / monobasic potassium phosphate 224 MG/ML Injection,55018,IN,dibasic potassium phosphate
2667657,SCD,dibasic potassium phosphate 236 MG/ML / monobasic potassium phosphate 224 MG/ML Injectable Solution,55018,IN,dibasic potassium phosphate
1928567,SCD,5 ML dibasic potassium phosphate 236 MG/ML / monobasic potassium phosphate 224 MG/ML Injection,34322,IN,potassium phosphate
1928568,SCD,dibasic potassium phosphate 236 MG/ML / monobasic potassium phosphate 224 MG/ML Injection,34322,IN,potassium phosphate
1928569,SCD,15 ML dibasic potassium phosphate 236 MG/ML / monobasic potassium phosphate 224 MG/ML Injection,34322,IN,potassium phosphate
1928570,SCD,50 ML dibasic potassium phosphate 236 MG/ML / monobasic potassium phosphate 224 MG/ML Injection,34322,IN,potassium phosphate
2667657,SCD,dibasic potassium phosphate 236 MG/ML / monobasic potassium phosphate 224 MG/ML Injectable Solution,34322,IN,potassium phosphate
1928686,SCD,1 ML guselkumab 100 MG/ML Prefilled Syringe,1928588,IN,guselkumab
1928689,SBD,1 ML guselkumab 100 MG/ML Prefilled Syringe [Tremfya],1928588,IN,guselkumab
1928690,SCD,guselkumab 100 MG/ML Prefilled Syringe,1928588,IN,guselkumab
1928691,SBD,guselkumab 100 MG/ML Prefilled Syringe [Tremfya],1928588,IN,guselkumab
2118739,SCD,1 ML guselkumab 100 MG/ML Auto-Injector,1928588,IN,guselkumab
2118741,SBD,1 ML guselkumab 100 MG/ML Auto-Injector [Tremfya],1928588,IN,guselkumab
2118742,SCD,guselkumab 100 MG/ML Auto-Injector,1928588,IN,guselkumab
2118743,SBD,guselkumab 100 MG/ML Auto-Injector [Tremfya],1928588,IN,guselkumab
2693094,SCD,2 ML guselkumab 100 MG/ML Auto-Injector,1928588,IN,guselkumab
2693095,SBD,2 ML guselkumab 100 MG/ML Auto-Injector [Tremfya],1928588,IN,guselkumab
2693096,SCD,2 ML guselkumab 100 MG/ML Prefilled Syringe,1928588,IN,guselkumab
2693097,SBD,2 ML guselkumab 100 MG/ML Prefilled Syringe [Tremfya],1928588,IN,guselkumab
1928692,SCD,allantoin 5 MG/ML / dimethicone 20 MG/ML / menthol 4.5 MG/ML Topical Cream,6750,IN,menthol
1942346,SCD,menthol 4.5 MG/ML / zinc oxide 200 MG/ML Rectal Cream,6750,IN,menthol
1928853,SCD,1.7 ML articaine hydrochloride 40 MG/ML / epinephrine bitartrate 0.009 MG/ML Cartridge,3992,IN,epinephrine
1928858,SBD,1.7 ML articaine hydrochloride 40 MG/ML / epinephrine bitartrate 0.009 MG/ML Cartridge [Ultacan],3992,IN,epinephrine
1928859,SCD,articaine hydrochloride 40 MG/ML / epinephrine bitartrate 0.009 MG/ML Cartridge,3992,IN,epinephrine
1928860,SBD,articaine hydrochloride 40 MG/ML / epinephrine bitartrate 0.009 MG/ML Cartridge [Ultacan],3992,IN,epinephrine
1928862,SCD,1.7 ML articaine hydrochloride 40 MG/ML / epinephrine bitartrate 0.018 MG/ML Cartridge,3992,IN,epinephrine
1928864,SBD,1.7 ML articaine hydrochloride 40 MG/ML / epinephrine bitartrate 0.018 MG/ML Cartridge [Ultacan],3992,IN,epinephrine
1928865,SCD,articaine hydrochloride 40 MG/ML / epinephrine bitartrate 0.018 MG/ML Cartridge,3992,IN,epinephrine
1928866,SBD,articaine hydrochloride 40 MG/ML / epinephrine bitartrate 0.018 MG/ML Cartridge [Ultacan],3992,IN,epinephrine
1928948,SCD,dronabinol 5 MG/ML Oral Solution,10402,IN,dronabinol
1928954,SBD,dronabinol 5 MG/ML Oral Solution [Syndros],10402,IN,dronabinol
1929116,SCD,amylase 90750 UNT / lipase 24000 UNT / protease 86250 UNT Delayed Release Oral Capsule,743,IN,amylase
1929118,SBD,amylase 90750 UNT / lipase 24000 UNT / protease 86250 UNT Delayed Release Oral Capsule [Pertzye],743,IN,amylase
1929116,SCD,amylase 90750 UNT / lipase 24000 UNT / protease 86250 UNT Delayed Release Oral Capsule,8031,IN,protease
1929118,SBD,amylase 90750 UNT / lipase 24000 UNT / protease 86250 UNT Delayed Release Oral Capsule [Pertzye],8031,IN,protease
1939296,SCD,1 ML belimumab 200 MG/ML Auto-Injector,1092437,IN,belimumab
1939299,SBD,1 ML belimumab 200 MG/ML Auto-Injector [Benlysta],1092437,IN,belimumab
1939300,SCD,belimumab 200 MG/ML Auto-Injector,1092437,IN,belimumab
1939301,SBD,belimumab 200 MG/ML Auto-Injector [Benlysta],1092437,IN,belimumab
1939346,SCD,1 ML belimumab 200 MG/ML Prefilled Syringe,1092437,IN,belimumab
1939348,SBD,1 ML belimumab 200 MG/ML Prefilled Syringe [Benlysta],1092437,IN,belimumab
1939349,SCD,belimumab 200 MG/ML Prefilled Syringe,1092437,IN,belimumab
1939350,SBD,belimumab 200 MG/ML Prefilled Syringe [Benlysta],1092437,IN,belimumab
1939329,SCD,sofosbuvir 400 MG / velpatasvir 100 MG / voxilaprevir 100 MG Oral Tablet,1939323,IN,voxilaprevir
1939335,SBD,sofosbuvir 400 MG / velpatasvir 100 MG / voxilaprevir 100 MG Oral Tablet [Vosevi],1939323,IN,voxilaprevir
1939374,SCD,dexrazoxane hydrochloride 500 MG Injection,42736,IN,dexrazoxane
1939379,SBD,dexrazoxane hydrochloride 500 MG Injection [Cardioxane],42736,IN,dexrazoxane
1940370,SCD,enasidenib 100 MG Oral Tablet,1940332,IN,enasidenib
1940372,SBD,enasidenib 100 MG Oral Tablet [Idhifa],1940332,IN,enasidenib
1940374,SCD,enasidenib 50 MG Oral Tablet,1940332,IN,enasidenib
1940376,SBD,enasidenib 50 MG Oral Tablet [Idhifa],1940332,IN,enasidenib
1940496,SCD,24 HR dapagliflozin 2.5 MG / metformin hydrochloride 1000 MG Extended Release Oral Tablet,1488564,IN,dapagliflozin
1940498,SBD,24 HR dapagliflozin 2.5 MG / metformin hydrochloride 1000 MG Extended Release Oral Tablet [Xigduo],1488564,IN,dapagliflozin
1940499,SCD,dapagliflozin 2.5 MG / metformin hydrochloride 1000 MG Extended Release Oral Tablet,1488564,IN,dapagliflozin
1940500,SBD,dapagliflozin 2.5 MG / metformin hydrochloride 1000 MG Extended Release Oral Tablet [Xigduo],1488564,IN,dapagliflozin
2371734,SCD,24 HR dapagliflozin 2.5 MG / metformin hydrochloride 1000 MG / saxagliptin 2.5 MG Extended Release Oral Tablet,1488564,IN,dapagliflozin
2371736,SBD,24 HR dapagliflozin 2.5 MG / metformin hydrochloride 1000 MG / saxagliptin 2.5 MG Extended Release Oral Tablet [Qternmet],1488564,IN,dapagliflozin
2371737,SCD,dapagliflozin 2.5 MG / metformin hydrochloride 1000 MG / saxagliptin 2.5 MG Extended Release Oral Tablet,1488564,IN,dapagliflozin
2371738,SBD,dapagliflozin 2.5 MG / metformin hydrochloride 1000 MG / saxagliptin 2.5 MG Extended Release Oral Tablet [Qternmet],1488564,IN,dapagliflozin
1940648,SCD,neratinib 40 MG Oral Tablet,1940643,IN,neratinib
1940654,SBD,neratinib 40 MG Oral Tablet [Nerlynx],1940643,IN,neratinib
1940703,SCD,glecaprevir 100 MG / pibrentasvir 40 MG Oral Tablet,1940635,IN,glecaprevir
1940709,SBD,glecaprevir 100 MG / pibrentasvir 40 MG Oral Tablet [Mavyret],1940635,IN,glecaprevir
1940703,SCD,glecaprevir 100 MG / pibrentasvir 40 MG Oral Tablet,1940636,IN,pibrentasvir
1940709,SBD,glecaprevir 100 MG / pibrentasvir 40 MG Oral Tablet [Mavyret],1940636,IN,pibrentasvir
1941591,SCD,menthol 160 MG/ML / methyl salicylate 300 MG/ML / synthetic camphor 100 MG/ML Topical Spray,1371994,IN,synthetic camphor
1941594,SCD,salicylic acid 18.5 MG/ML Medicated Shampoo,9525,IN,salicylic acid
1941599,SBD,salicylic acid 18.5 MG/ML Medicated Shampoo [Hairsanity],9525,IN,salicylic acid
2697740,SCD,salicylic acid 18.5 MG/ML Topical Solution,9525,IN,salicylic acid
1941643,SCD,salicylic acid 230 MG/ML Topical Solution,9525,IN,salicylic acid
1942011,SCD,Penicillium chrysogenum var. chrysogenum allergenic extract 200 MG/ML Injectable Solution,854130,IN,Penicillium chrysogenum var. chrysogenum allergenic extract
1942127,SCD,0.5 ML influenza A virus A/Hong Kong/4801/2014 (H3N2) antigen 0.03 MG/ML / influenza A virus A/Singapore/GP1908/2015 (H1N1) antigen 0.03 MG/ML / influenza B virus B/Brisbane/46/2015 antigen 0.03 MG/ML Prefilled Syringe,1657134,IN,influenza B virus antigen
1942132,SBD,0.5 ML influenza A virus A/Hong Kong/4801/2014 (H3N2) antigen 0.03 MG/ML / influenza A virus A/Singapore/GP1908/2015 (H1N1) antigen 0.03 MG/ML / influenza B virus B/Brisbane/46/2015 antigen 0.03 MG/ML Prefilled Syringe [Afluria 2017-2018],1657134,IN,influenza B virus antigen
1942133,SCD,influenza A virus A/Hong Kong/4801/2014 (H3N2) antigen 0.03 MG/ML / influenza A virus A/Singapore/GP1908/2015 (H1N1) antigen 0.03 MG/ML / influenza B virus B/Brisbane/46/2015 antigen 0.03 MG/ML Prefilled Syringe,1657134,IN,influenza B virus antigen
1942134,SBD,influenza A virus A/Hong Kong/4801/2014 (H3N2) antigen 0.03 MG/ML / influenza A virus A/Singapore/GP1908/2015 (H1N1) antigen 0.03 MG/ML / influenza B virus B/Brisbane/46/2015 antigen 0.03 MG/ML Prefilled Syringe [Afluria 2017-2018],1657134,IN,influenza B virus antigen
1942153,SCD,influenza A virus A/Hong Kong/4801/2014 (H3N2) antigen 0.03 MG/ML / influenza A virus A/Singapore/GP1908/2015 (H1N1) antigen 0.03 MG/ML / influenza B virus B/Brisbane/46/2015 antigen 0.03 MG/ML Injectable Suspension,1657134,IN,influenza B virus antigen
1942158,SBD,influenza A virus A/Hong Kong/4801/2014 (H3N2) antigen 0.03 MG/ML / influenza A virus A/Singapore/GP1908/2015 (H1N1) antigen 0.03 MG/ML / influenza B virus B/Brisbane/46/2015 antigen 0.03 MG/ML Injectable Suspension [Afluria 2017-2018],1657134,IN,influenza B virus antigen
1942482,SCD,olaparib 100 MG Oral Tablet,1597582,IN,olaparib
1942485,SBD,olaparib 100 MG Oral Tablet [Lynparza],1597582,IN,olaparib
1942487,SCD,olaparib 150 MG Oral Tablet,1597582,IN,olaparib
1942489,SBD,olaparib 150 MG Oral Tablet [Lynparza],1597582,IN,olaparib
1942525,SCD,imidacloprid 37.5 MG Chewable Tablet,1251576,IN,imidacloprid
1942532,SBD,imidacloprid 37.5 MG Chewable Tablet [Advantus],1251576,IN,imidacloprid
1942534,SCD,imidacloprid 7.5 MG Chewable Tablet,1251576,IN,imidacloprid
1942536,SBD,imidacloprid 7.5 MG Chewable Tablet [Advantus],1251576,IN,imidacloprid
1942538,SCD,robenacoxib 10 MG Oral Tablet,1250203,IN,robenacoxib
1942540,SBD,robenacoxib 10 MG Oral Tablet [Onsior],1250203,IN,robenacoxib
1942743,SCD,cytarabine liposome 100 MG / daunorubicin liposomal 44 MG Injection,3041,IN,cytarabine
1942748,SBD,cytarabine liposome 100 MG / daunorubicin liposomal 44 MG Injection [Vyxeos],3041,IN,cytarabine
1942743,SCD,cytarabine liposome 100 MG / daunorubicin liposomal 44 MG Injection,3109,IN,daunorubicin
1942748,SBD,cytarabine liposome 100 MG / daunorubicin liposomal 44 MG Injection [Vyxeos],3109,IN,daunorubicin
1942879,SCD,lanolin 0.72 MG/MG Topical Ointment,6227,IN,lanolin
1942954,SCD,inotuzumab ozogamicin 0.9 MG Injection,1942950,IN,inotuzumab ozogamicin
1942959,SBD,inotuzumab ozogamicin 0.9 MG Injection [Besponsa],1942950,IN,inotuzumab ozogamicin
1944264,SCD,simvastatin 8 MG/ML Oral Suspension,36567,IN,simvastatin
1944266,SBD,simvastatin 8 MG/ML Oral Suspension [Flolipid],36567,IN,simvastatin
1944370,SCD,24 HR amantadine 137 MG Extended Release Oral Capsule,620,IN,amantadine
1944376,SBD,24 HR amantadine 137 MG Extended Release Oral Capsule [Gocovri],620,IN,amantadine
1944377,SCD,amantadine 137 MG Extended Release Oral Capsule,620,IN,amantadine
1944378,SBD,amantadine 137 MG Extended Release Oral Capsule [Gocovri],620,IN,amantadine
1944380,SCD,24 HR amantadine 68.5 MG Extended Release Oral Capsule,620,IN,amantadine
1944382,SBD,24 HR amantadine 68.5 MG Extended Release Oral Capsule [Gocovri],620,IN,amantadine
1944383,SCD,amantadine 68.5 MG Extended Release Oral Capsule,620,IN,amantadine
1944384,SBD,amantadine 68.5 MG Extended Release Oral Capsule [Gocovri],620,IN,amantadine
208720,SBD,trientine hydrochloride 250 MG Oral Capsule [Syprine],10798,IN,trientine
313472,SCD,trientine hydrochloride 250 MG Oral Capsule,10798,IN,trientine
2261800,SBD,trientine hydrochloride 250 MG Oral Capsule [Clovique],10798,IN,trientine
1115592,SCD,"thioctic acid 50 MG / tocopherol,DL-alpha 100 UNT / ubidecarenone 30 MG Oral Capsule",11256,IN,vitamin E
1115594,SBD,"thioctic acid 50 MG / tocopherol,DL-alpha 100 UNT / ubidecarenone 30 MG Oral Capsule [Q-Gel with Lipoic Acid]",11256,IN,vitamin E
1944701,SCD,gemtuzumab ozogamicin 4.5 MG Injection,1294580,IN,gemtuzumab ozogamicin
1944704,SBD,gemtuzumab ozogamicin 4.5 MG Injection [Mylotarg],1294580,IN,gemtuzumab ozogamicin
1944947,SCD,0.3 ML ocriplasmin 1.25 MG/ML Injection,29998,IN,ocriplasmin
1944949,SBD,0.3 ML ocriplasmin 1.25 MG/ML Injection [Jetrea],29998,IN,ocriplasmin
1944950,SCD,ocriplasmin 1.25 MG/ML Injection,29998,IN,ocriplasmin
1944951,SBD,ocriplasmin 1.25 MG/ML Injection [Jetrea],29998,IN,ocriplasmin
1945074,SCD,magnesium sulfate 0.4 MG/MG Topical Ointment,6585,IN,magnesium sulfate
1945076,SCD,zinc oxide 170 MG/ML Topical Cream,11423,IN,zinc oxide
2632262,SCD,zinc oxide 170 MG/ML Topical Lotion,11423,IN,zinc oxide
1945081,SCD,copanlisib 60 MG Injection,1945077,IN,copanlisib
1945086,SBD,copanlisib 60 MG Injection [Aliqopa],1945077,IN,copanlisib
1945124,SCD,melatonin 3 MG / threonine 200 MG Chewable Tablet,10524,IN,threonine
1945173,SCD,glycerin 997 MG/ML Topical Solution,4910,IN,glycerin
1945175,SCD,glycerin 990 MG/ML Topical Solution,4910,IN,glycerin
1945218,SCD,meropenem 1000 MG / vaborbactam 1000 MG Injection,1945213,IN,vaborbactam
1946651,SBD,meropenem 1000 MG / vaborbactam 1000 MG Injection [Vabomere],1945213,IN,vaborbactam
1945840,SCD,amphetamine 1.25 MG/ML Extended Release Suspension,725,IN,amphetamine
1945844,SBD,amphetamine 1.25 MG/ML Extended Release Suspension [Adzenys],725,IN,amphetamine
1946476,SCD,lanolin 0.157 MG/MG / menthol 0.0044 MG/MG / petrolatum 0.24 MG/MG / zinc oxide 0.206 MG/MG Topical Ointment,6227,IN,lanolin
1946481,SBD,lanolin 0.157 MG/MG / menthol 0.0044 MG/MG / petrolatum 0.24 MG/MG / zinc oxide 0.206 MG/MG Topical Ointment [Calmoseptine],6227,IN,lanolin
1946476,SCD,lanolin 0.157 MG/MG / menthol 0.0044 MG/MG / petrolatum 0.24 MG/MG / zinc oxide 0.206 MG/MG Topical Ointment,8091,IN,petrolatum
1946481,SBD,lanolin 0.157 MG/MG / menthol 0.0044 MG/MG / petrolatum 0.24 MG/MG / zinc oxide 0.206 MG/MG Topical Ointment [Calmoseptine],8091,IN,petrolatum
1946583,SCD,fluticasone propionate 0.093 MG/ACTUAT Metered Dose Nasal Spray,41126,IN,fluticasone
1946589,SBD,fluticasone propionate 0.093 MG/ACTUAT Metered Dose Nasal Spray [Xhance],41126,IN,fluticasone
1946692,SCD,secnidazole 2000 MG Oral Granules,36314,IN,secnidazole
1946698,SBD,secnidazole 2000 MG Oral Granules [Solosec],36314,IN,secnidazole
1946830,SCD,abemaciclib 50 MG Oral Tablet,1946825,IN,abemaciclib
1946836,SBD,abemaciclib 50 MG Oral Tablet [Verzenio],1946825,IN,abemaciclib
1946838,SCD,abemaciclib 100 MG Oral Tablet,1946825,IN,abemaciclib
1946840,SBD,abemaciclib 100 MG Oral Tablet [Verzenio],1946825,IN,abemaciclib
1946842,SCD,abemaciclib 150 MG Oral Tablet,1946825,IN,abemaciclib
1946844,SBD,abemaciclib 150 MG Oral Tablet [Verzenio],1946825,IN,abemaciclib
1946846,SCD,abemaciclib 200 MG Oral Tablet,1946825,IN,abemaciclib
1946848,SBD,abemaciclib 200 MG Oral Tablet [Verzenio],1946825,IN,abemaciclib
1946984,SCD,influenza A virus A/New Caledonia/71/2014 (H3N2) antigen 158000000 UNT/ML / influenza A virus A/Slovenia/2903/2015 (H1N1) antigen 158000000 UNT/ML / influenza B virus B/Brisbane/60/2008 antigen 158000000 UNT/ML / influenza B virus B/Phuket/3073/2013 antigen 158000000 UNT/ML Nasal Spray,1657131,IN,influenza A virus (H3N2) antigen
1946986,SBD,influenza A virus A/New Caledonia/71/2014 (H3N2) antigen 158000000 UNT/ML / influenza A virus A/Slovenia/2903/2015 (H1N1) antigen 158000000 UNT/ML / influenza B virus B/Brisbane/60/2008 antigen 158000000 UNT/ML / influenza B virus B/Phuket/3073/2013 antigen 158000000 UNT/ML Nasal Spray [Flumist Quadrivalent 2017-2018],1657131,IN,influenza A virus (H3N2) antigen
1946984,SCD,influenza A virus A/New Caledonia/71/2014 (H3N2) antigen 158000000 UNT/ML / influenza A virus A/Slovenia/2903/2015 (H1N1) antigen 158000000 UNT/ML / influenza B virus B/Brisbane/60/2008 antigen 158000000 UNT/ML / influenza B virus B/Phuket/3073/2013 antigen 158000000 UNT/ML Nasal Spray,1657128,IN,influenza A virus (H1N1) antigen
1946986,SBD,influenza A virus A/New Caledonia/71/2014 (H3N2) antigen 158000000 UNT/ML / influenza A virus A/Slovenia/2903/2015 (H1N1) antigen 158000000 UNT/ML / influenza B virus B/Brisbane/60/2008 antigen 158000000 UNT/ML / influenza B virus B/Phuket/3073/2013 antigen 158000000 UNT/ML Nasal Spray [Flumist Quadrivalent 2017-2018],1657128,IN,influenza A virus (H1N1) antigen
2054272,SCD,influenza A virus A/Singapore/INFIMH-16-0019/2016 (H3N2) antigen 158000000 UNT/ML / influenza A virus A/Slovenia/2903/2015 (H1N1) antigen 158000000 UNT/ML / influenza B virus B/Colorado/06/2017 antigen 158000000 UNT/ML / influenza B virus B/Phuket/3073/2013 antigen 158000000 UNT/ML Nasal Spray,1657128,IN,influenza A virus (H1N1) antigen
2054274,SBD,influenza A virus A/Singapore/INFIMH-16-0019/2016 (H3N2) antigen 158000000 UNT/ML / influenza A virus A/Slovenia/2903/2015 (H1N1) antigen 158000000 UNT/ML / influenza B virus B/Colorado/06/2017 antigen 158000000 UNT/ML / influenza B virus B/Phuket/3073/2013 antigen 158000000 UNT/ML Nasal Spray [Flumist Quadrivalent 2018-2019],1657128,IN,influenza A virus (H1N1) antigen
1946984,SCD,influenza A virus A/New Caledonia/71/2014 (H3N2) antigen 158000000 UNT/ML / influenza A virus A/Slovenia/2903/2015 (H1N1) antigen 158000000 UNT/ML / influenza B virus B/Brisbane/60/2008 antigen 158000000 UNT/ML / influenza B virus B/Phuket/3073/2013 antigen 158000000 UNT/ML Nasal Spray,1657134,IN,influenza B virus antigen
1946986,SBD,influenza A virus A/New Caledonia/71/2014 (H3N2) antigen 158000000 UNT/ML / influenza A virus A/Slovenia/2903/2015 (H1N1) antigen 158000000 UNT/ML / influenza B virus B/Brisbane/60/2008 antigen 158000000 UNT/ML / influenza B virus B/Phuket/3073/2013 antigen 158000000 UNT/ML Nasal Spray [Flumist Quadrivalent 2017-2018],1657134,IN,influenza B virus antigen
2054272,SCD,influenza A virus A/Singapore/INFIMH-16-0019/2016 (H3N2) antigen 158000000 UNT/ML / influenza A virus A/Slovenia/2903/2015 (H1N1) antigen 158000000 UNT/ML / influenza B virus B/Colorado/06/2017 antigen 158000000 UNT/ML / influenza B virus B/Phuket/3073/2013 antigen 158000000 UNT/ML Nasal Spray,1657134,IN,influenza B virus antigen
2054274,SBD,influenza A virus A/Singapore/INFIMH-16-0019/2016 (H3N2) antigen 158000000 UNT/ML / influenza A virus A/Slovenia/2903/2015 (H1N1) antigen 158000000 UNT/ML / influenza B virus B/Colorado/06/2017 antigen 158000000 UNT/ML / influenza B virus B/Phuket/3073/2013 antigen 158000000 UNT/ML Nasal Spray [Flumist Quadrivalent 2018-2019],1657134,IN,influenza B virus antigen
2198900,SCD,influenza A virus A/Kansas/14/2017 (H3N2) antigen 158000000 UNT/ML / influenza A virus A/Switzerland/3330/2017 (H1N1) antigen 158000000 UNT/ML / influenza B virus B/Colorado/06/2017 antigen 158000000 UNT/ML / influenza B virus B/Phuket/3073/2013 antigen 158000000 UNT/ML Nasal Spray,1657134,IN,influenza B virus antigen
2198906,SBD,influenza A virus A/Kansas/14/2017 (H3N2) antigen 158000000 UNT/ML / influenza A virus A/Switzerland/3330/2017 (H1N1) antigen 158000000 UNT/ML / influenza B virus B/Colorado/06/2017 antigen 158000000 UNT/ML / influenza B virus B/Phuket/3073/2013 antigen 158000000 UNT/ML Nasal Spray [FluMist Quadrivalent 2019-2020],1657134,IN,influenza B virus antigen
2389313,SBD,influenza A virus A/Hawaii/66/2019 (H1N1) antigen 158000000 UNT/ML / influenza A virus A/Hong Kong/2671/2019 (H3N2) antigen 158000000 UNT/ML / influenza B virus B/Phuket/3073/2013 antigen 158000000 UNT/ML / influenza B virus B/Washington/02/2019 antigen 158000000 UNT/ML Nasal Spray [Flumist Quadrivalent 2020-2021],1657134,IN,influenza B virus antigen
2389317,SCD,influenza A virus A/Hawaii/66/2019 (H1N1) antigen 158000000 UNT/ML / influenza A virus A/Hong Kong/2671/2019 (H3N2) antigen 158000000 UNT/ML / influenza B virus B/Phuket/3073/2013 antigen 158000000 UNT/ML / influenza B virus B/Washington/02/2019 antigen 158000000 UNT/ML Nasal Spray,1657134,IN,influenza B virus antigen
2564400,SCD,influenza A virus A/Tasmania/503/2020 (H3N2) antigen 158000000 UNT/ML / influenza A virus A/Victoria/1/2020 (H1N1) antigen 158000000 UNT/ML / influenza B virus B/Phuket/3073/2013 antigen 158000000 UNT/ML / influenza B virus B/Washington/02/2019 antigen 158000000 UNT/ML Nasal Spray,1657134,IN,influenza B virus antigen
2564406,SBD,influenza A virus A/Tasmania/503/2020 (H3N2) antigen 158000000 UNT/ML / influenza A virus A/Victoria/1/2020 (H1N1) antigen 158000000 UNT/ML / influenza B virus B/Phuket/3073/2013 antigen 158000000 UNT/ML / influenza B virus B/Washington/02/2019 antigen 158000000 UNT/ML Nasal Spray [FluMist Quadrivalent 2021-2022],1657134,IN,influenza B virus antigen
