drug_name,condition_name,relationship_name,snomed_full_name,umls_cui
mannitol,Hypernatremia,contraindication,Hypernatremia,C0020488
mannitol,Neutropenic disorder,contraindication,Neutropenic disorder,C0027947
mannitol,Hepatic coma,contraindication,Hepatic coma,C0019147
mannitol,Sleep apnea,contraindication,Sleep apnea,C0037315
mannitol,Hypovolemia,contraindication,Hypovolemia,C0546884
mannitol,Chronic heart failure,contraindication,Chronic heart failure,C0264716
mannitol,Suicidal thoughts,contraindication,Suicidal thoughts,C0424000
mannitol,Depressive disorder,contraindication,Depressive disorder,C0011581
mannitol,Thrombocytopenic disorder,contraindication,Thrombocytopenic disorder,C0040034
mannitol,Breastfeeding (mother),contraindication,Breastfeeding (mother),C1623040
mannitol,Dyspnea,contraindication,Dyspnea,C0013404
mannitol,Intracranial hemorrhage,contraindication,Intracranial hemorrhage,C0151699
mannitol,Oliguria,contraindication,Oliguria,C0028961
mannitol,Poisoning by phenobarbital,contraindication,Poisoning by phenobarbital,C0274643
mannitol,Fragile capillaries,contraindication,Fragile capillaries,C0006905
mannitol,Pulmonary congestion,contraindication,Pulmonary congestion,C0242073
mannitol,Anemia,contraindication,Anemia,C0002871
mannitol,Alcoholism,contraindication,Alcoholism,C0001973
mannitol,Disease of liver,contraindication,Disease of liver,C0023895
mannitol,Severe dehydration,contraindication,Severe dehydration,C3472181
mannitol,Hyperkalemia,contraindication,Hyperkalemia,C0020461
mannitol,"Pregnancy, function",contraindication,"Pregnancy, function",C0032961
mannitol,Hepatic encephalopathy,contraindication,Hepatic encephalopathy,C0019151
mannitol,Porphyria,contraindication,Porphyria,C0032708
maprotiline,Cerebrovascular accident,contraindication,Cerebrovascular accident,C0038454
maprotiline,Hyperthyroidism,contraindication,Hyperthyroidism,C0020550
maprotiline,Surgical procedure,contraindication,Surgical procedure,C0543467
maprotiline,Seizure disorder,contraindication,Seizure disorder,C0014544
maprotiline,Bipolar disorder,contraindication,Bipolar disorder,C0005586
maprotiline,Neutropenic disorder,contraindication,Neutropenic disorder,C0027947
maprotiline,Retention of urine,contraindication,Retention of urine,C0080274
maprotiline,Ocular hypertension,contraindication,Ocular hypertension,C0028840
maprotiline,Alcoholism,contraindication,Alcoholism,C0001973
maprotiline,Sinus tachycardia,contraindication,Sinus tachycardia,C0039239
maprotiline,Central nervous system depression,contraindication,Central nervous system depression,C0151559
maprotiline,Myocardial infarction in recovery phase,contraindication,Myocardial infarction in recovery phase,C1633725
maprotiline,Suicidal thoughts,contraindication,Suicidal thoughts,C0424000
maprotiline,Disorder of cardiovascular system,contraindication,Disorder of cardiovascular system,C0007222
maprotiline,Conduction disorder of the heart,contraindication,Conduction disorder of the heart,C0264886
maprotiline,Disease of liver,contraindication,Disease of liver,C0023895
maprotiline,Myocardial infarction,contraindication,Myocardial infarction,C0027051
maprotiline,Angle-closure glaucoma,contraindication,Angle-closure glaucoma,C0017605
maraviroc,Viral hepatitis C,contraindication,Viral hepatitis C,C0019196
maraviroc,Myocardial infarction,contraindication,Myocardial infarction,C0027051
maraviroc,Orthostatic hypotension,contraindication,Orthostatic hypotension,C0020651
maraviroc,Acute nephropathy,contraindication,Acute nephropathy,C0268734
maraviroc,Chronic type B viral hepatitis,contraindication,Chronic type B viral hepatitis,C0524909
maraviroc,Infectious disease,contraindication,Infectious disease,C0009450
maraviroc,Disease of liver,contraindication,Disease of liver,C0023895
maraviroc,Disorder of coronary artery,contraindication,Disorder of coronary artery,C1956346
maraviroc,Cardiovascular event risk,contraindication,Cardiovascular event risk,C1273410
maraviroc,Myocardial ischemia,contraindication,Myocardial ischemia,C0151744
maraviroc,Chronic renal failure syndrome,contraindication,Chronic renal failure syndrome,C0022661
maraviroc,Drug-induced hepatitis,contraindication,Drug-induced hepatitis,C1262760
maraviroc,Breastfeeding (mother),contraindication,Breastfeeding (mother),C1623040
maraviroc,Kidney disease,contraindication,Kidney disease,C0022658
maribavir,Ganciclovir,contraindication,Ganciclovir,C0017066
maribavir,Valganciclovir,contraindication,Valganciclovir,C0909381
mebendazole,Disease of liver,contraindication,Disease of liver,C0023895
mechlorethamine,Leukopenia,contraindication,Leukopenia,C0023530
mechlorethamine,"Pregnancy, function",contraindication,"Pregnancy, function",C0032961
mechlorethamine,Granulocytopenic disorder,contraindication,Granulocytopenic disorder,C0001824
mechlorethamine,Breastfeeding (mother),contraindication,Breastfeeding (mother),C1623040
mechlorethamine,Blood coagulation disorder,contraindication,Blood coagulation disorder,C0005779
mechlorethamine,Amyloidosis,contraindication,Amyloidosis,C0002726
mechlorethamine,Hyperuricemia,contraindication,Hyperuricemia,C0740394
mechlorethamine,Bone marrow depression,contraindication,Bone marrow depression,C0151773
mechlorethamine,Anemia,contraindication,Anemia,C0002871
mechlorethamine,Acute infectious disease,contraindication,Acute infectious disease,C0275518
mechlorethamine,Secondary malignant neoplasm of bone marrow,contraindication,Secondary malignant neoplasm of bone marrow,C0346979
mechlorethamine,Thrombocytopenic disorder,contraindication,Thrombocytopenic disorder,C0040034
mechlorethamine,Chemotherapy-Induced Hyperuricemia,contraindication,,
meclocycline,"Pregnancy, function",contraindication,"Pregnancy, function",C0032961
meclocycline,Diabetes insipidus,contraindication,Diabetes insipidus,C0011848
meclocycline,Breastfeeding (mother),contraindication,Breastfeeding (mother),C1623040
meclocycline,Pseudomembranous enterocolitis,contraindication,Pseudomembranous enterocolitis,C0014358
meclocycline,Kidney disease,contraindication,Kidney disease,C0022658
meclofenamic acid,Chronic heart failure,contraindication,Chronic heart failure,C0264716
meclofenamic acid,Disorder of cardiovascular system,contraindication,Disorder of cardiovascular system,C0007222
meclofenamic acid,Kidney disease,contraindication,Kidney disease,C0022658
meclofenamic acid,Hypertensive disorder,contraindication,Hypertensive disorder,C0020538
meclofenamic acid,Disease of liver,contraindication,Disease of liver,C0023895
meclofenamic acid,Gastrointestinal ulcer,contraindication,Gastrointestinal ulcer,C0237938
meclofenamic acid,Peripheral edema,contraindication,Peripheral edema,C0085649
meclofenamic acid,Coronary artery bypass graft,contraindication,Coronary artery bypass graft,C0010055
meclofenamic acid,Peptic ulcer,contraindication,Peptic ulcer,C0030920
meclofenamic acid,Myocardial infarction,contraindication,Myocardial infarction,C0027051
meclofenamic acid,"Pregnancy, function",contraindication,"Pregnancy, function",C0032961
meclofenamic acid,Gastrointestinal hemorrhage,contraindication,Gastrointestinal hemorrhage,C0017181
meclofenamic acid,Alcoholism,contraindication,Alcoholism,C0001973
meclofenamic acid,Anemia,contraindication,Anemia,C0002871
meclofenamic acid,Smokes tobacco daily,contraindication,Smokes tobacco daily,C3266136
meclofenamic acid,Cardiovascular event risk,contraindication,Cardiovascular event risk,C1273410
meclofenamic acid,Liver function tests abnormal,contraindication,Liver function tests abnormal,C0151766
meclozine,Bladder outflow obstruction,contraindication,Bladder outflow obstruction,C0403654
meclozine,Angle-closure glaucoma,contraindication,Angle-closure glaucoma,C0017605
meclozine,Benign prostatic hyperplasia,contraindication,Benign prostatic hyperplasia,C1739363
meclozine,Retention of urine,contraindication,Retention of urine,C0080274
meclozine,Pyloric obstruction,contraindication,Pyloric obstruction,C1541124
meclozine,Chronic idiopathic constipation,contraindication,Chronic idiopathic constipation,C0267509
mecobalamin,Leber's optic atrophy,contraindication,Leber's optic atrophy,C0917796
mecobalamin,Gastrectomy,contraindication,Gastrectomy,C0017118
mecobalamin,Atrophic gastritis,contraindication,Atrophic gastritis,C0017154
mecobalamin,Hypokalemia,contraindication,Hypokalemia,C0020621
medetomidine,Complete atrioventricular block,contraindication,Complete atrioventricular block,C0151517
medetomidine,Diabetes mellitus,contraindication,Diabetes mellitus,C0011849
medetomidine,Low blood pressure,contraindication,Low blood pressure,C0020649
medetomidine,Cardiac Decompensation,contraindication,,
medetomidine,Bradycardia,contraindication,Bradycardia,C0428977
medetomidine,Kidney disease,contraindication,Kidney disease,C0022658
medetomidine,Hypovolemia,contraindication,Hypovolemia,C0546884
medetomidine,Chronic heart failure,contraindication,Chronic heart failure,C0264716
medetomidine,Disease of liver,contraindication,Disease of liver,C0023895
medetomidine,Hypertensive disorder,contraindication,Hypertensive disorder,C0020538
medroxyprogesterone,Dementia,contraindication,Dementia,C0497327
medroxyprogesterone,Hypertensive urgency,contraindication,Hypertensive urgency,C0745138
medroxyprogesterone,Chorea,contraindication,Chorea,C0008489
medroxyprogesterone,Thrombosis of retinal vein,contraindication,Thrombosis of retinal vein,C1527411
medroxyprogesterone,Uterine leiomyoma,contraindication,Uterine leiomyoma,C0042133
medroxyprogesterone,Functional visual loss,contraindication,Functional visual loss,C0730512
medroxyprogesterone,Estrogen receptor positive tumor,contraindication,Estrogen receptor positive tumor,C1562312
medroxyprogesterone,Myocardial infarction,contraindication,Myocardial infarction,C0027051
medroxyprogesterone,Hyperlipoproteinemia,contraindication,Hyperlipoproteinemia,C0020476
medroxyprogesterone,Hypocalcemia,contraindication,Hypocalcemia,C0020598
medroxyprogesterone,Fibroadenosis of breast,contraindication,Fibroadenosis of breast,C1305875
medroxyprogesterone,Malignant tumor of ovary,contraindication,Malignant tumor of ovary,C1140680
medroxyprogesterone,Hypertriglyceridemia,contraindication,Hypertriglyceridemia,C0020557
medroxyprogesterone,Alcoholism,contraindication,Alcoholism,C0001973
medroxyprogesterone,Cerebrovascular disease,contraindication,Cerebrovascular disease,C0007820
medroxyprogesterone,Osteopenia,contraindication,Osteopenia,C0029453
medroxyprogesterone,Thrombophilia,contraindication,Thrombophilia,C0398623
medroxyprogesterone,Diabetes mellitus,contraindication,Diabetes mellitus,C0011849
medroxyprogesterone,"Pregnancy, function",contraindication,"Pregnancy, function",C0032961
medroxyprogesterone,Carcinoma of female breast,contraindication,Carcinoma of female breast,C3163805
medroxyprogesterone,Kidney disease,contraindication,Kidney disease,C0022658
medroxyprogesterone,Hepatic failure,contraindication,Hepatic failure,C0085605
medroxyprogesterone,Breast lump,contraindication,Breast lump,C0024103
medroxyprogesterone,Body fluid retention,contraindication,Body fluid retention,C0268000
medroxyprogesterone,Intermenstrual bleeding - irregular,contraindication,Intermenstrual bleeding - irregular,C0025874
medroxyprogesterone,Hypercholesterolemia,contraindication,Hypercholesterolemia,C0020443
medroxyprogesterone,Pulmonary thromboembolism,contraindication,Pulmonary thromboembolism,C0524702
medroxyprogesterone,Epilepsy,contraindication,Epilepsy,C0014544
medroxyprogesterone,Hyperlipidemia,contraindication,Hyperlipidemia,C0020473
medroxyprogesterone,Depressive disorder,contraindication,Depressive disorder,C0011581
medroxyprogesterone,Family history of malignant neoplasm of breast,contraindication,Family history of malignant neoplasm of breast,C1261325
medroxyprogesterone,Osteoporosis,contraindication,Osteoporosis,C0029456
medroxyprogesterone,Mammography abnormal,contraindication,Mammography abnormal,C0262365
medroxyprogesterone,Deep venous thrombosis,contraindication,Deep venous thrombosis,C0149871
medroxyprogesterone,Cerebrovascular accident,contraindication,Cerebrovascular accident,C0038454
medroxyprogesterone,Asthma,contraindication,Asthma,C0004096
medroxyprogesterone,Hypothyroidism,contraindication,Hypothyroidism,C0020676
medroxyprogesterone,Cardiovascular event risk,contraindication,Cardiovascular event risk,C1273410
medroxyprogesterone,Disorder of gallbladder,contraindication,Disorder of gallbladder,C0016977
medroxyprogesterone,Chloasma,contraindication,Chloasma,C0025218
medroxyprogesterone,Disease of liver,contraindication,Disease of liver,C0023895
medroxyprogesterone,Weight gain finding,contraindication,Weight gain finding,C0043094
medroxyprogesterone,Systemic lupus erythematosus,contraindication,Systemic lupus erythematosus,C0024141
medroxyprogesterone,Disorder of coronary artery,contraindication,Disorder of coronary artery,C1956346
medroxyprogesterone,Smokes tobacco daily,contraindication,Smokes tobacco daily,C3266136
medroxyprogesterone,Obesity,contraindication,Obesity,C0028754
medroxyprogesterone,Thromboembolic disorder,contraindication,Thromboembolic disorder,C0040038
medroxyprogesterone,Anorexia nervosa,contraindication,Anorexia nervosa,C0003125
medroxyprogesterone,Thrombophlebitis,contraindication,Thrombophlebitis,C0040046
medroxyprogesterone,Hepatic porphyria,contraindication,Hepatic porphyria,C0162533
medroxyprogesterone,Migraine,contraindication,Migraine,C0149931
medroxyprogesterone,Humoral hypercalcemia of malignancy,contraindication,Humoral hypercalcemia of malignancy,C0149911
medroxyprogesterone,Hypertensive disorder,contraindication,Hypertensive disorder,C0020538
mefenamic acid,Gastrointestinal hemorrhage,contraindication,Gastrointestinal hemorrhage,C0017181
mefenamic acid,Peptic ulcer,contraindication,Peptic ulcer,C0030920
mefenamic acid,Chronic heart failure,contraindication,Chronic heart failure,C0264716
mefenamic acid,Myocardial infarction,contraindication,Myocardial infarction,C0027051
mefenamic acid,"Pregnancy, function",contraindication,"Pregnancy, function",C0032961
mefenamic acid,Disease of liver,contraindication,Disease of liver,C0023895
mefenamic acid,Disorder of cardiovascular system,contraindication,Disorder of cardiovascular system,C0007222
mefenamic acid,Smokes tobacco daily,contraindication,Smokes tobacco daily,C3266136
mefenamic acid,Cardiovascular event risk,contraindication,Cardiovascular event risk,C1273410
mefenamic acid,Coronary artery bypass graft,contraindication,Coronary artery bypass graft,C0010055
